"Wavelength","Zeiss BP 470/40 (HE)","Zeiss FT 495 (HE)","Zeiss BP 525/50 (HE)"
337,,0.00635721158051265
338,,0.0105578588297036
339,,0.0127525583836263
340,,0.0127525583836263
341,,0.0195514300708479
342,,0.0311032100061233
343,,0.038246960552786
344,,0.0434977696142744
345,,0.0495998425610074
346,,0.0680585148255049
347,,0.0918136971923387
348,,0.104415638939912
349,,0.117017580687484
350,,0.127183154027815
351,,0.135015219102598
352,,0.138106533718184
353,,0.131805562844397
354,,0.122368669640514
355,,0.110598268171083
356,,0.0934904224612958
357,,0.0776019417475732
358,,0.0839029126213603
359,,0.111333377066389
360,,0.163904487011285
361,,0.207530569404356
362,,0.220190238782471
363,,0.204437811598006
364,,0.17708108108108
365,,0.146642613487273
366,,0.112181142307355
367,,0.0733251552523379
368,,0.0538719496195224
369,,0.0528217878072246
370,,0.0583272107058515
371,,0.0677786670165312
372,,0.077230123327211
373,,0.0866815796378903
374,,0.104131723956967
375,,0.139677906061403
376,,0.18487063762792
377,,0.227118735240096
378,,0.286977958541064
379,,0.362130018367879
380,,0.461674101285748
381,,0.552626213592233
382,,0.57951246392023
383,,0.560609551298871
384,,0.524686958803462
385,,0.483730648123849
386,,0.440382051954862
387,,0.389974284964572
388,,0.399054316452375
389,,0.413133691944373
390,,0.416910259774336
391,,0.404738782471791
392,,0.382685384413539
393,,0.363645499868799
394,,0.37329755969562
395,,0.40224875360798
396,,0.441179742849653
397,,0.485286538966154
398,,0.512016793492523
399,,0.518508659144581
400,,0.507785358173707
401,,0.483506166360538
402,,0.44570034111782
403,,0.427345184990816
404,,0.439056415638941
405,,0.461687221201785
406,,0.4723227499344
407,,0.466021779060614
408,,0.459720808186828
409,,0.444198504329572
410,,0.409817633167146
411,,0.352061532406193
412,,0.323707163474155
413,,0.302984256100761
414,,0.290988716872212
415,,0.281958147467856
416,,0.26620572028339
417,,0.250453293098923
418,,0.227421674101285
419,,0.20382721070585
420,,0.182830403218751
421,,0.16497765240969
422,,0.154739700865914
423,,0.157890186302808
424,,0.162035336307181
425,,0.16728614536867
426,,0.167625557596431
427,,0.164475072159538
428,,0.15913303594857
429,,0.143210049855681
430,,0.118572990466194
431,,0.11122185778011
432,,0.109919881046095
433,,0.123571984605966
434,,0.135547887693519
435,,0.144559170821306
436,,0.150860141695093
437,,0.143292705326685
438,,0.126014431907636
439,,0.0937034898976673
440,,0.046523222251379
441,,0.0276203096300188
442,,0.0193424298084495
443,,0.0130414589346623
444,0.0089068485961711,0
445,0.0262313041196507,0
446,0.11129441091576,0
447,0.25475072159538,0
448,0.53452689582788,0
449,0.83701102072947,0
450,0.941666229336134,0
451,0.960569141957492,0
452,0.971400682235635,0.00601424248219665
453,0.979801976734017,0.0120284849643933
454,0.984277420624509,0.0127525583836263
455,0.988215527420625,0.0127525583836263
456,0.990353013207382,0.0119944021691594
457,0.989302851395084,0.00989407854456378
458,0.986765678299658,0
459,0.982565031050467,0
460,0.983109420099711,0
461,0.987047526895828,0
462,0.990529257412752,0
463,0.987378771975859,0
464,0.984228286538966,0
465,0.982224044432782,0
466,0.981173882620484,0
467,0.98426200472317,0
468,0.989512813784658,0
469,0.988313172395696,0
470,0.985162686958803,0
471,0.979243505641563,0
472,0.970990816058776,0
473,0.966456573077933,0
474,0.970657220327123,0
475,0.972878509577538,0
476,0.972878509577538,0
477,0.976547100498557,0
478,0.982508965275955,0
479,0.987759774337444,0
480,0.99004854368932,0
481,0.988473300970873,0
482,0.986898058252427,0.0166956519278212
483,0.983881002361584,0.0340217790606141
484,0.98056468118604,0.0530905274206258
485,0.97111322487536,0.0782944109157707
486,0.956828916294935,0.108331146680662
487,0.907488060876403,0.173424429283658
488,0.764542639727077,0.261699816321181
489,0.436892154290195,0.321559039622149
490,0.233880871162402,0.390766203096308
491,0.0966218840199347,0.522149960640262
492,0,0.637991078457103
493,0,0.708457097874582
494,0,0.771466806612441
495,0,0.825480844922598
496,0,0.894310154815017
497,0,0.943084623458411,0.271673576489125
498,0,0.956736727018281,0.46069614274471
499,0,0.96581715210356,0.709584492259276
500,0,0.971067961165048,0.860514300708474
501,0,0.972878509577538,0.932104828129099
502,0,0.972878509577538,0.966760167934927
503,0,0.972878509577538,0.976672690894778
504,0,0.972878509577538,0.979035554972448
505,0,0.972878509577538,0.980813434794017
506,0,0.972878509577538,0.980813434794017
507,0,0.972878509577538,0.980813434794017
508,0,0.972878509577538,0.983684072421937
509,0,0.972878509577538,0.987622179218053
510,0,0.972712870637628,0.990069535554972
511,0,0.971925249278404,0.986919050118079
512,0,0.971137627919181,0.982756231960115
513,0,0.968170919706113,0.976455261086328
514,0,0.964232812909997,0.973900091839412
515,0,0.961339543426922,0.976262955917082
516,0,0.963439867051518,0.978625819994752
517,0,0.966136796991166,0.972112875010933
518,0,0.970337444240357,0.965099448963527
519,0,0.972878509577538,0.971400419837313
520,0,0.972878509577538,0.976093763666579
521,0,0.972878509577538,0.98029441091577
522,0,0.974949422723694,0.978742521647861
523,0,0.977312286801364,0.976379657570192
524,0,0.979111519286276,0.975707688270795
525,0,0.9798991406455,0.978070552348465
526,0,0.980686762004723,0.980433416426135
527,0,0.980813434794017,0.980813434794017
528,0,0.980813434794017,0.980813434794017
529,0,0.980813434794017,0.980813434794017
530,0,0.980813434794017,0.980813434794017
531,0,0.980813434794017,0.980813434794017
532,0,0.980813434794017,0.980813434794017
533,0,0.980813434794017,0.980813434794017
534,0,0.980144122277617,0.98036722644975
535,0,0.977781258199947,0.978791983731304
536,0,0.975418394122277,0.977216741012857
537,0,0.974260003935975,0.978050446077145
538,0,0.973472382576751,0.979625688795592
539,0,0.972878509577538,0.980813434794017
540,0,0.972878509577538,0.980813434794017
541,0,0.972878509577538,0.977814047056765
542,0,0.972878509577538,0.969412752558383
543,0,0.972878509577538,0.96690964751159
544,0,0.973042902125426,0.97111029476078
545,0,0.973830523484649,0.96558121228024
546,0,0.974618144843873,0.922758855943315
547,0,0.975949291524534,0.812786801364478
548,0,0.977524534242981,0.658413014956688
549,0,0.978424593282602,0.501515350301741
550,0,0.976061729204933,0.34057727630542
551,0,0.973698865127263,0.181201653109411
552,0,0.970136272194525,0.0360467069010734
553,0,0.965935624945333,0.0139933088428216
554,0,0.960130674363684,0
555,0,0.949061270007871,0
556,0,0.92403883495145,0
557,0,0.870480582524263,0
558,0,0.838664392547883,0
559,0,0.804870506428753,0
560,0,0.752550511676712,0
561,0,0.68664012070322,0
562,0,0.645683810023606,0
